Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1704041271,1250,GET,/api/store-events-producer-fn?count=6,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,13,0,73000.0,71957.7457615255,37330.78080002451,98831.05410001008,366.9230769230769
1704041271,1250,GET,/api/store-events-producer-fn?count=7,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,16,0,98838.94490002422,82496.60733749988,37337.69290003693,98838.94490002422,367.25
1704041271,1250,GET,/api/store-events-producer-fn?count=8,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,99000.0,85178.38093000464,37377.99430004088,110820.72530000005,369.15
1704041271,1250,GET,/api/store-events-producer-fn?count=9,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,9,0,99000.0,100025.92108888266,73208.50329997484,110818.28290002886,370.3333333333333
1704041271,1250,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,185,0,99000.0,83238.1457248646,37124.53749997076,110820.72530000005,367.36756756756756
1704041274,1350,GET,/api/store-events-producer-fn?count=1,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,32,0,99000.0,77948.80948437458,27416.95109999273,124634.2147999676,364.09375
1704041274,1350,GET,/api/store-events-producer-fn?count=10,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,18,0,99000.0,97831.9023111156,73203.24890001211,110819.56590001937,371.6111111111111
1704041274,1350,GET,/api/store-events-producer-fn?count=2,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,23,0,98595.7734999829,81466.5496826182,37124.53749997076,98595.7734999829,364.4347826086956
1704041274,1350,GET,/api/store-events-producer-fn?count=3,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,21,0,98826.84829999926,79195.25117143556,37333.46610004082,98826.84829999926,365.4761904761905
1704041274,1350,GET,/api/store-events-producer-fn?count=4,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,18,0,98838.99349998683,79408.8261222124,37331.78820001194,98838.99349998683,367.8333333333333
1704041274,1350,GET,/api/store-events-producer-fn?count=5,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,25,0,99000.0,87032.12223599199,37337.27209997596,110667.36139997374,369.04
1704041274,1350,GET,/api/store-events-producer-fn?count=6,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,13,0,73000.0,71957.7457615255,37330.78080002451,98831.05410001008,366.9230769230769
1704041274,1350,GET,/api/store-events-producer-fn?count=7,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,16,0,98838.94490002422,82496.60733749988,37337.69290003693,98838.94490002422,367.25
1704041274,1350,GET,/api/store-events-producer-fn?count=8,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,99000.0,85178.38093000464,37377.99430004088,110820.72530000005,369.15
1704041274,1350,GET,/api/store-events-producer-fn?count=9,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,9,0,99000.0,100025.92108888266,73208.50329997484,110818.28290002886,370.3333333333333
1704041274,1350,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,195,0,99000.0,83366.80158564064,27416.95109999273,124634.2147999676,367.2102564102564
1704041278,1450,GET,/api/store-events-producer-fn?count=1,1.600000,0.000000,30000,125000,125000,125000,125000,128000,128000,128000,128000,128000,128000,41,0,73000.0,74217.10036097594,27416.95109999273,127894.70699999947,364.1707317073171
1704041278,1450,GET,/api/store-events-producer-fn?count=10,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,18,0,99000.0,97831.9023111156,73203.24890001211,110819.56590001937,371.6111111111111
1704041278,1450,GET,/api/store-events-producer-fn?count=2,1.100000,0.000000,28000,125000,125000,125000,125000,125000,125000,125000,125000,125000,125000,34,0,99000.0,75487.49765000812,27476.932700024918,124910.6886999798,365.47058823529414
1704041278,1450,GET,/api/store-events-producer-fn?count=3,0.700000,0.000000,30000,125000,125000,125000,125000,125000,125000,125000,125000,125000,125000,29,0,99000.0,75130.04938621026,27434.99179999344,124909.1797999572,365.86206896551727
1704041278,1450,GET,/api/store-events-producer-fn?count=4,0.600000,0.000000,30000,30000,125000,125000,125000,125000,125000,125000,125000,125000,125000,26,0,73000.0,71186.48541922896,27690.779700002167,124908.87029998703,368.65384615384613
1704041278,1450,GET,/api/store-events-producer-fn?count=5,0.800000,0.000000,125000,125000,125000,125000,125000,125000,125000,125000,125000,125000,125000,33,0,99000.0,87376.76137878037,27692.153799987864,124910.43559997343,369.45454545454544
1704041278,1450,GET,/api/store-events-producer-fn?count=6,0.900000,0.000000,125000,125000,125000,125000,125000,128000,128000,128000,128000,128000,128000,24,0,73000.0,76223.4647124933,27693.761500006076,127892.85279996693,366.625
1704041278,1450,GET,/api/store-events-producer-fn?count=7,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,27,0,99000.0,75782.38785184955,30470.740900025703,127899.45440000156,367.74074074074076
